ID,A1,A2,A3,A4,B1,B2,B3,B4,D1,D2,D3,D4,eI,eII,eIII
439,0.09599365,-0.19975953,-0.1875,-0.54126588,0.38838135,-0.10631012,0.015625,0.29769623,0.20774246,-0.20289956,0.19921875,-0.56156335,5.506959375,-0.884542345,-1.564318743
440,0.20424682,-0.04575318,-0.125,0,0.27818512,0.381951,0.46875,0,0.13623299,0.12060799,-0.2890625,0.40594941,4.412909101,-0.802868839,-0.999810199
441,-0.26674682,-0.0625,-0.1875,0.10825318,0.41656647,0.08036865,-0.234375,0.35182282,-0.17613685,0.49747589,-0.31640625,-0.115019,8.991627071,-0.655537655,-1.973686392
442,0.14174682,-0.40400635,-0.0625,-0.10825318,-0.43719941,-0.03237182,0.046875,-0.13531647,0.11348656,-0.30022034,-0.21484375,0.115019,4.950049386,-0.683175201,-1.120486274
443,0.21650635,0.34150635,0.25,-0.21650635,0.26450318,0.17075318,-0.125,0.59539247,0.41488373,0.28207123,0.15625,-0.09472153,3.596797632,-0.465097343,-0.928646122
444,0.35825318,0.0625,0.0625,0.10825318,0.37694306,-0.31137818,-0.203125,0.08118988,0.05502297,0.10393631,0.16796875,0.20974053,4.604600183,-0.35299173,-1.026709527
445,0.07924682,0.07924682,0,-0.64951905,-0.38419464,0.25306488,0.3125,-0.05412659,-0.2026191,0.0706681,0.0703125,-0.81189882,5.778569024,-0.877651297,-1.230522983
446,-0.0625,0.14174682,-0.4375,-0.10825318,-0.296875,0.16881012,0.109375,0.35182282,-0.07421875,0.16832435,-0.42578125,-0.29093041,8.738723117,-1.038104776,-1.877813399
447,0.46650635,0,0.625,0,-0.25,-0.28125,-0.125,-0.16237976,0.62260605,-0.046875,0.6015625,0.16237976,2.749554218,-0.255974927,-0.640978657
448,-0.23325318,-0.1875,-0.3125,-0.10825318,-0.28319306,0.21762818,-0.234375,-0.08118988,0.07748894,-0.45243393,-0.32421875,-0.37212029,7.440957184,-1.102313103,-1.645429638
449,-0.42075318,0.07924682,0.625,0,-0.22405853,-0.12806488,-0.09375,0.21650635,-0.65282951,-0.01220451,0.8828125,0,6.689797208,-0.162890526,-1.731560247
450,0.07475953,0.27900635,0.0625,0.10825318,-0.22906647,-0.046875,-0.390625,-0.24356964,-0.03928794,0.34388016,0.07421875,0.20974053,4.717385245,-0.711943666,-0.996386555
451,0.17075318,0.32924682,-0.375,0,-0.08006806,0.15318512,-0.25,0.05412659,0.25424172,0.66426781,-0.3515625,0.08118988,4.833933712,-0.852588528,-1.115021776
452,0.1875,0.01674682,0.0625,0.10825318,-0.31137818,0.06668671,0.015625,-0.40594941,-0.23813095,-0.20652535,0.07421875,0.12855065,4.340814045,-0.428226742,-0.994214044
453,-0.29575318,-0.17075318,0.125,0.21650635,0.67381806,-0.05106171,-0.25,0.4330127,-0.12142922,0.21114281,0.5234375,-0.06765823,9.001233788,-0.287947181,-2.106438765
454,-0.04575318,0.17075318,0.125,0.21650635,-0.02205536,-0.18443512,-0.46875,0.16237976,-0.26358666,-0.11279549,0.1484375,-0.14884812,5.570445665,-0.229336954,-1.309601819
455,-0.17075318,0.29575318,0.25,0,-0.05330536,0.25082123,0,-0.10825318,-0.51833428,0.3043319,0.15625,-0.32475953,6.232929891,-0.364185439,-1.495084552
456,-0.59150635,-0.21650635,0.375,0,0.17912659,0.15400635,0.25,-0.37888611,-0.51491379,-0.11647629,0.2578125,-0.24356964,8.84635799,-0.968219812,-1.98718282
457,-0.0625,-0.10825318,0.0625,0.32475953,-0.19475159,0.47069306,-0.140625,0.13531647,-0.11649643,-0.08963844,0.35546875,0.06089241,5.623229372,-0.301568624,-1.430354416
458,-0.32475953,0.52900635,0.1875,-0.32475953,-0.12694306,-0.03850159,0.171875,-0.51420258,-0.28730462,0.58591736,0.08203125,-0.14208229,8.650838988,-0.228830981,-2.177077324
459,0.51225953,0.42075318,0.125,0,-0.28655853,0.23631806,-0.28125,0,0.34130104,0.52767922,0.078125,-0.12178482,3.950995777,-0.530114031,-0.867983724
460,-0.46650635,-0.125,0.125,0.21650635,-0.4017627,-0.36662659,0.15625,0.48713929,-0.34303879,-0.04840744,0.03125,0.29769623,11.25086052,-0.374035014,-2.853115214
461,0.27900635,-0.35825318,-0.1875,-0.10825318,-0.25725159,-0.59344941,-0.453125,0.13531647,0.15178284,-0.30195809,-0.08203125,0.115019,4.842765596,-0.515838786,-1.099230193
462,0.35825318,-0.0625,0.0625,-0.10825318,0.12918671,-0.65901429,-0.109375,-0.35182282,0.33627297,-0.04450119,-0.11328125,-0.53450005,3.667041403,-0.665575,-0.866644845
463,-0.14174682,-0.0625,-0.1875,-0.10825318,-0.09793671,-0.6361377,0.078125,0.40594941,-0.20891929,-0.01310089,-0.52734375,0.15561394,6.866512762,-0.558705964,-1.593322101
464,-0.4955127,-0.19975953,0.1875,0.10825318,0.11774841,0.13531647,0.203125,-0.13531647,-0.49803681,-0.52765908,-0.19921875,0.45331017,8.067163885,-0.782278795,-1.842442808
465,-0.13725953,-0.04575318,0.25,-0.21650635,0.72794464,-0.07393829,-0.5625,0.05412659,-0.21783348,0.12520531,0.15625,-0.01353165,8.245579497,-0.210524475,-1.916013196
466,0.3125,-0.10825318,0.3125,-0.32475953,0.39675476,-0.39144623,-0.609375,-0.29769623,0.08984375,-0.37212029,0.27734375,-0.46684182,4.058583812,-0.323585434,-0.895469331
467,0.26225953,-0.17075318,-0.125,0,0.33006806,0.24469147,-0.1875,0.48713929,0.13021325,-0.1324569,0.25,0.12178482,4.520722528,-0.566002707,-0.905572015
468,-0.04575318,-0.17075318,-0.125,0.21650635,0.21344147,-0.07393829,-0.3125,-0.54126588,-0.1715194,-0.6401191,-0.5,0.29769623,5.934678134,-0.526609279,-1.332526063
469,0.0625,0.26674682,0.3125,-0.10825318,0.08649841,-0.26031647,0.109375,-0.18944306,0.35210328,0.41051185,-0.05078125,0.19620888,4.181818475,-0.652106505,-0.844482643
470,0.5580127,0,0.125,0,0.09987976,0.44362976,-0.15625,-0.10825318,0.2378505,0.06111786,-0.15625,0.28416459,3.262396171,-0.53444376,-0.63706295
471,-0.125,0.125,0.125,0.21650635,-0.56025635,0.35600953,0.53125,-0.16237976,-0.34681488,-0.26379197,0.21875,-0.18944306,10.46282924,-0.124362944,-2.75891189
472,-0.10825318,0.3125,0.1875,0.10825318,0.49356964,0.07588135,-0.234375,0.40594941,-0.05027535,0.54435089,0.19921875,-0.07442406,6.934475952,-0.141214096,-1.685087601
473,0.15400635,-0.44975953,0.0625,0.10825318,0.38838135,0.44781647,0.546875,0.18944306,0.32350754,-0.37170967,-0.11328125,0.37212029,4.665942636,-0.764236337,-1.589615207
474,0.5580127,-0.09150635,0.375,0.4330127,-0.26450318,-0.31862976,-0.21875,-0.10825318,0.5191005,-0.17897629,0.421875,0.39241776,2.977314059,-0.299145286,-0.675657096
475,-0.4955127,0.10825318,0.0625,-0.32475953,-0.00725159,0.41656647,0.234375,0.08118988,-0.48839127,0.24573815,0.05078125,-0.42624688,11.32907688,-0.751918693,-2.745300366
476,0.375,-0.09150635,0.125,0,0.44362976,0.48713929,0.375,0.37888611,0.4453125,-0.20241379,0.0546875,0,3.527766867,-0.401869584,-0.890356212
477,-0.14174682,0.1875,0.1875,0.54126588,-0.13756012,-0.27175476,0.171875,0.02706329,0.32049767,0.28837143,0.15234375,0.68334817,7.220107104,-0.926368743,-1.392863992
478,0.01674682,-0.27900635,-0.0625,-0.10825318,-0.14144623,0.55300476,0.203125,0.24356964,0.55558388,-0.16266022,0.18359375,-0.41271523,4.929708335,-0.795829573,-1.251751401
479,-0.25,-0.34150635,0.125,0.64951905,-0.07700318,0.20200318,0.375,0.10825318,-0.26087738,-0.49300873,-0.0625,0.73070893,7.011485862,-0.340421786,-1.715486034
480,-0.0625,-0.23325318,-0.3125,0.32475953,0.19475159,0.43106964,-0.140625,0.62245576,0.10240387,0.0758062,-0.44140625,0.26386712,6.363497865,-0.649508091,-1.559813031
481,0.01674682,-0.0625,-0.0625,-0.32475953,-0.23968353,0.39451111,0.171875,0.24356964,-0.30823815,-0.06165863,0.06640625,-0.46684182,5.61676691,-0.481275658,-1.369373435
482,-0.44975953,-0.40400635,-0.1875,0.10825318,-0.36019623,0.49439088,0.359375,-0.02706329,-0.33571206,-0.42660248,-0.15234375,0.00676582,13.60073276,-0.961771649,-3.326683864
483,-0.1875,0.01674682,-0.4375,-0.10825318,0.37163453,0.39981964,-0.140625,-0.18944306,-0.22725357,0.22454429,-0.23828125,-0.29093041,8.915862705,-0.875498765,-1.913285718
484,-0.10825318,0.1875,0.4375,0.32475953,-0.21456329,0.234375,-0.203125,-0.24356964,0.4586187,0.38671875,0.49609375,0.42624688,6.630828857,-0.456551248,-1.43308116
485,0.60376588,0.29575318,0.25,0,-0.42994782,0.26756806,-0.4375,-0.32475953,0.34365472,0.61361672,-0.0078125,0.12178482,3.682393152,-0.653822814,-0.767884082
486,0.34150635,-0.21650635,0,-0.21650635,-0.20813294,0.35825318,0.09375,0.21650635,0.61019623,-0.11187897,0.28125,-0.33829117,3.943067908,-0.665130959,-0.898916933
487,-0.34150635,-0.21650635,0.125,0,0.49775635,-0.50612976,-0.125,-0.05412659,-0.18372391,-0.16335129,0.1953125,-0.56832917,8.44382645,-0.586048145,-1.989062937
488,0.29575318,0.04575318,-0.25,0.21650635,0.23631806,0.35518829,0.28125,0,0.40267922,0.02461434,-0.34375,0.50067094,4.077131731,-0.560705674,-0.969254481
489,0.1875,-0.32475953,0.1875,-0.10825318,0.09038453,-0.11856964,-0.359375,0.02706329,-0.09750595,-0.54343438,0.08203125,0.35858864,3.214105346,-0.388348348,-0.690132281
490,-0.07924682,-0.17075318,0,-0.21650635,0.15094147,0.14481171,-0.25,0.27063294,-0.05810799,-0.0776191,-0.3515625,-0.21650635,4.757682943,-0.525742621,-1.203669497
491,-0.38725953,-0.38725953,0,-0.21650635,-0.27594147,0.08844147,0.34375,0.32475953,-0.60969033,-0.12255104,0.28125,-0.25710129,11.53920726,-0.587929835,-2.85331443
492,0.1875,-0.19975953,-0.0625,-0.32475953,0.17800476,0.29769623,0.046875,-0.08118988,0.15234375,-0.45274926,-0.37890625,-0.50743676,4.22371708,-0.523709279,-1.074784535
493,-0.21650635,-0.125,0.125,0.21650635,0.25612976,-0.28962341,-0.5625,0,-0.08216141,-0.02037262,-0.1328125,0.01353165,7.140257353,-0.22987242,-1.668904305
494,0.1875,0.14174682,-0.1875,-0.10825318,0.00949524,0.00418671,-0.015625,-0.29769623,0.08203125,0.06537971,-0.59765625,-0.20974053,4.247773755,-0.724937994,-0.959850521
495,-0.04575318,0.07924682,-0.125,0.21650635,-0.03431488,0.35518829,-0.28125,0.05412659,-0.24642922,0.09870293,-0.1015625,0.25710129,5.232832692,-0.550669518,-1.118538574
496,-0.01674682,0.0625,0.1875,0.10825318,-0.64144623,-0.07588135,-0.515625,0.35182282,0.26136315,-0.16935089,0.12890625,0.20974053,5.123820771,-0.7125576,-1.076710323
497,0.17075318,-0.17075318,-0.125,0,0.54268829,0.01981171,0.65625,0,0.19817207,-0.21992684,0.1328125,0.16237976,4.89123229,-0.868229066,-1.075988449
498,0.0625,-0.10825318,-0.3125,0.32475953,0.04463135,0.28543671,0.296875,0.51420258,0.29435089,-0.30977059,-0.34765625,0.345057,5.99615529,-1.012728741,-1.086211412
499,0.21650635,0.09150635,0.25,-0.21650635,0.41850953,0,0,-0.27063294,0.25710129,-0.33496597,0.390625,-0.25710129,3.913232731,-0.439890302,-0.833647158
500,-0.125,-0.125,0.125,-0.21650635,-0.02287659,-0.25,-0.25,0.32475953,-0.02665268,-0.359375,0.171875,-0.37888611,4.60241931,-0.661279507,-1.023938654
501,0.01674682,-0.3125,-0.1875,-0.10825318,-0.06444306,-0.16350159,-0.171875,-0.24356964,-0.43002297,0.01478363,0.12890625,-0.16914559,4.893357072,-0.760082514,-1.038159348
502,0.04575318,-0.13725953,-0.125,0,0.31332123,0.48407441,0.15625,0,0.08864678,-0.12868081,-0.1484375,0.16237976,4.861459383,-0.697095882,-0.991046157
503,-0.15400635,0.10825318,0.1875,0.32475953,0.56526429,0.60182282,-0.078125,-0.24356964,-0.16740784,0.02392326,0.15234375,0.58862664,6.585732388,-0.415545502,-1.526524789
504,-0.07475953,-0.0625,0.4375,0.10825318,-0.44781647,0.140625,0.078125,0.29769623,0.16107277,-0.19140625,0.44921875,0.33152535,5.058919519,-0.234149626,-1.254935811
505,-0.35825318,0.27900635,-0.0625,-0.54126588,-0.25807282,0.06137818,0.078125,-0.29769623,-0.47689797,0.56109772,-0.02734375,-0.48037347,8.943284154,-1.187919221,-1.978195777
506,-0.17075318,0.04575318,0,0,0.53207123,0.02818512,0.1875,0.10825318,-0.0621444,0.34477654,0.1875,-0.24356964,7.388816915,-0.702978444,-1.618663433
507,-0.0625,0.05024047,-0.3125,0.10825318,0.421875,0.05831329,-0.015625,-0.40594941,-0.00390625,-0.20274926,-0.48828125,0.00676582,7.043622894,-1.030666113,-1.469589214
508,0.28349365,0.09150635,0.125,0.4330127,0.16237976,0.03962341,-0.46875,-0.21650635,0.43499603,-0.10518829,0.1015625,0.10825318,4.545263588,-0.26186928,-0.957757214
509,-0.32475953,0.15400635,-0.0625,0.32475953,-0.43331329,-0.24663453,0.296875,-0.56832917,-0.25298973,0.37497986,0.11328125,0.30446206,12.83086868,-0.211901009,-3.297309815
510,-0.17075318,-0.26225953,-0.5,0.21650635,-0.08006806,0.16544464,0.21875,-0.32475953,-0.53549172,-0.36290551,-0.265625,0.25710129,9.309173527,-0.919458038,-2.12840892
511,0.57475953,0.52900635,-0.0625,0.32475953,0.00643036,0.06975159,0.046875,0.08118988,0.81687188,0.28919266,0.41796875,0.345057,3.906090935,-0.648512069,-0.838535185
512,0.35825318,-0.02900635,0.1875,-0.10825318,-0.06444306,0.05524841,-0.015625,-0.13531647,0.71295571,-0.21106766,0.57421875,-0.25033547,3.004584124,-0.558924276,-0.688122895
513,0.25,-0.59150635,-0.375,-0.21650635,0.02287659,-0.09150635,0.53125,-0.27063294,0.23115982,-0.49484177,-0.234375,-0.05412659,5.375934568,-0.490217038,-1.371239366
514,0.42075318,-0.07924682,-0.25,-0.21650635,0.25530853,0.09068512,0.03125,0.4330127,0.2652694,0.24321404,-0.296875,-0.25710129,4.263618132,-0.636419083,-1.230414785
515,0.0625,-0.01674682,-0.1875,0.10825318,0.36774841,-0.12305694,0.390625,0.13531647,0.26171875,0.27392326,-0.22265625,0.20974053,5.126517805,-0.892029184,-1.135831561
516,-0.44975953,-0.0625,0.1875,0.32475953,0.22682282,0.16350159,-0.171875,-0.40594941,-0.55752694,-0.04618393,0.01171875,0.26386712,8.804229793,-0.479098752,-2.131009973
517,-0.15400635,0.01674682,0.3125,-0.32475953,0.05749206,0.34569306,0.078125,-0.40594941,-0.45785248,0.04332435,0.58203125,-0.18267723,4.820153987,-0.442787421,-1.061338029
518,0.04575318,0.20424682,0,-0.21650635,-0.24469147,0.13643829,0.4375,0.16237976,-0.05489281,0.1253556,0.0703125,-0.460076,5.926102384,-0.185005052,-1.485210092
519,0.01674682,-0.0625,-0.1875,-0.10825318,-0.24581329,0.109375,-0.296875,-0.24356964,0.11991691,-0.33203125,-0.10546875,-0.08795571,4.712536874,-0.730879213,-0.941703114
520,0.0625,-0.35825318,-0.0625,0.32475953,0.10713135,-0.10182282,-0.265625,0.08118988,-0.08984375,-0.40658547,0.08984375,0.50743676,4.422754907,-0.440060958,-0.965795908
521,0.0625,-0.10825318,-0.0625,-0.10825318,-0.046875,0.43944306,0.109375,0.51420258,0.06334137,-0.24114082,-0.51953125,0.15561394,4.743442017,-0.767611853,-1.164308639
522,-0.0625,-0.10825318,-0.3125,-0.32475953,-0.09875794,0.12918671,-0.484375,0.08118988,0.05844345,0.06354668,-0.18359375,-0.30446206,6.095674746,-0.657473438,-1.455898669
523,0.14174682,-0.15400635,-0.1875,0.10825318,0.47069306,0.390625,-0.078125,-0.460076,-0.18783547,-0.15944504,-0.29296875,0.25033547,5.790104925,-0.54087619,-1.258182793
524,0.32475953,0.40400635,-0.1875,-0.10825318,-0.06444306,0.30300476,-0.265625,0.35182282,0.11236473,0.63417451,-0.31640625,-0.20974053,4.466825566,-0.634135266,-1.410875974
525,0.14174682,-0.15400635,-0.1875,0.10825318,0.01256012,0.55913453,0.078125,0.02706329,0.08545174,-0.11716736,-0.29296875,0.16914559,4.25921479,-0.636958263,-0.973021102
526,0.1875,-0.10825318,0.0625,-0.10825318,-0.20088135,-0.45170258,-0.015625,-0.73070893,0.44447113,-0.08167565,-0.30078125,-0.04736076,3.759576425,-0.511760646,-0.825302522
527,-0.40400635,-0.19975953,-0.3125,0.10825318,-0.171875,0.41432282,0.015625,-0.24356964,-0.38769028,-0.25605462,-0.39453125,0.00676582,10.86451644,-1.880891255,-2.264952213
528,-0.14174682,0.1875,0.3125,-0.10825318,-0.37469941,-0.39451111,-0.015625,-0.08118988,-0.29010918,0.19921875,-0.07421875,-0.00676582,5.95571161,-0.504925415,-1.409746855
529,-0.0625,-0.10825318,0.1875,0.10825318,-0.27175476,-0.65819306,-0.453125,-0.08118988,0.22082322,-0.18002297,-0.01171875,0.53450005,4.973404863,-0.421632712,-1.167677042
530,0.0625,0.07475953,0.0625,0.10825318,-0.06362182,-0.01031647,0.578125,0.02706329,-0.17899643,-0.14391533,-0.04296875,-0.15561394,5.161158628,-0.156933141,-1.301238395
531,-0.125,0.5,0.375,0,0.20200318,-0.0625,0.28125,0.10825318,0.39185685,0.6171875,0.09375,0.44654435,7.889329664,-0.811873542,-1.714719922
532,0.15400635,-0.54126588,-0.3125,-0.10825318,0.10713135,-0.08343353,0.296875,-0.02706329,0.08913254,-0.65531335,-0.23046875,0.03382912,4.589985465,-0.528764897,-1.131773416
533,-0.38725953,0.42075318,0,-0.4330127,-0.09681488,0.40094147,-0.0625,0.21650635,-0.19118081,0.26863487,-0.28125,-0.59539247,10.91701211,-1.25214172,-2.402319884
534,0.07924682,0.04575318,0,0,-0.36969147,-0.42994782,-0.03125,0.37888611,-0.2574569,0.01373696,-0.1171875,0.12178482,5.360406203,-0.473779218,-1.252334756
535,-0.23325318,0.0625,-0.4375,-0.32475953,-0.05218353,-0.39899841,0.140625,0.02706329,-0.30042565,0.06793869,-0.44921875,-0.18267723,8.612523129,-1.089035506,-2.008760796
536,0.40400635,0.10825318,-0.0625,0.10825318,0.20701111,-0.47682282,0.203125,-0.24356964,0.56094742,0.41899529,-0.02734375,0.45331017,4.183905343,-0.709404167,-0.933337861
537,-0.1875,0.23325318,0.0625,-0.32475953,0.21987182,-0.01644623,-0.359375,0.35182282,-0.34612381,0.27239082,-0.06640625,-0.06089241,5.853772955,-0.584993008,-1.252445716
538,-0.17075318,-0.38725953,0,0,0.03655853,-0.56332123,-0.5625,-0.10825318,0.12199013,-0.27237069,0.046875,0.08118988,5.243924628,-0.693225512,-1.024982839
539,-0.25,-0.125,-0.125,0,0.16237976,-0.2455127,0.5,0.37888611,-0.36259018,0.34038453,0.0625,-0.28416459,7.440051112,-0.1940691,-1.855622703
540,0.34150635,0,-0.375,0.21650635,0.07700318,0.35600953,0.25,0.64951905,0.40094147,0.12346756,-0.4453125,0.17591141,5.045682383,-0.805922855,-1.329685517
541,-0.14174682,0.0625,0.0625,0.10825318,0.06668671,-0.13225159,0.328125,-0.40594941,-0.08085441,-0.20534851,0.00390625,-0.15561394,5.332210079,-0.823546582,-1.043097333
542,-0.125,-0.4330127,-0.25,-0.21650635,-0.32700318,-0.26225953,-0.3125,0.70364564,0.0779747,-0.67198502,-0.15625,-0.09472153,9.096612913,-0.809767607,-2.126191697
543,0.27900635,-0.19975953,0.3125,0.32475953,0.37163453,0.26868988,-0.046875,0.29769623,0.54685486,0.15785759,0.67578125,0.42624688,3.235244512,-0.126350398,-0.725074229
544,-0.1875,0.10825318,-0.3125,-0.32475953,-0.14675476,0.07057282,0.328125,-0.13531647,-0.51310089,-0.03382912,-0.27734375,0.26386712,8.73848949,-0.677725465,-2.071570248
545,-0.17075318,-0.20424682,-0.5,0,0.22181488,-0.288201,-0.03125,0.05412659,-0.05126701,-0.60789757,-0.6171875,-0.2029747,8.320051835,-1.387900146,-1.88456171
546,0.27900635,-0.32475953,0.0625,-0.32475953,-0.36550476,-0.26031647,0.296875,0.40594941,-0.07171478,-0.09352456,-0.18359375,0.06089241,6.344955505,-0.393207521,-1.52218765
547,0.10825318,-0.1875,-0.0625,-0.10825318,0.09793671,0.06362182,-0.109375,-0.08118988,-0.28536156,0.25069107,-0.02734375,0.19620888,4.309966577,-0.563919153,-0.913612452
548,0.17075318,-0.17075318,-0.25,0.21650635,-0.31556488,-0.81720735,-0.1875,0.16237976,-0.08935799,-0.03410957,-0.4609375,0.54126588,5.949065381,-0.525510774,-1.393629819
549,0.10825318,-0.40400635,-0.5625,-0.32475953,-0.13531647,-0.46149841,-0.234375,0.08118988,0.17542565,-0.31737778,-0.71484375,-0.22327217,7.221518899,-1.221285587,-1.606084123
550,-0.0625,-0.01674682,-0.1875,-0.10825318,0.265625,0.37469941,0.171875,0.35182282,0.30078125,0.12073815,-0.26953125,-0.12855065,5.22094118,-0.841887982,-1.300620283
551,0.09150635,-0.125,-0.125,0,0.39563294,-0.16462341,0.1875,0.16237976,0.19613373,-0.18443512,-0.21875,-0.52773423,4.516142582,-0.76711604,-1.083803839
552,0.0625,-0.10825318,0.1875,-0.10825318,0.45088135,0.30606964,-0.234375,0.24356964,0.21484375,-0.12855065,-0.15234375,-0.04736076,4.473826692,-0.270639979,-1.17429101
553,0.4330127,0.09150635,0.125,-0.21650635,0.10825318,0.33537659,0.28125,0.05412659,0.53136002,-0.21149841,0.0078125,-0.01353165,3.136698968,-0.522230781,-0.864120852
554,-0.03349365,0,0.5,0.21650635,0.38950318,0.06862976,-0.4375,0.05412659,-0.16155853,0.17325714,0.4765625,0.13531647,4.456053659,-0.064571441,-1.087930862
555,-0.40400635,-0.23325318,-0.1875,0.54126588,-0.10713135,-0.05218353,0.328125,0.24356964,-0.45632004,-0.38621285,-0.29296875,0.68334817,11.86184016,-0.688476047,-2.890977327
556,0.44975953,-0.0625,0.0625,0.32475953,-0.00418671,-0.32588135,0.109375,-0.40594941,0.77137902,0.31165863,0.28515625,0.50743676,3.270724467,-0.540560793,-0.650686822
557,0.25,-0.125,0.25,0.21650635,-0.21650635,-0.09375,0.375,-0.05412659,0.109375,-0.4296875,0.109375,0.25710129,3.969672617,-0.145595789,-0.986485165
558,-0.04575318,0.29575318,0.125,0,-0.20731171,0.25919464,0,-0.37888611,0.18464043,0.18086434,0.2421875,-0.08118988,5.709921919,-0.454996838,-1.315319938
559,0.27900635,0.10825318,0.3125,0.10825318,0.00949524,0.43944306,-0.140625,0.29769623,0.41419266,0.01596047,0.30078125,0.08795571,3.314726623,-0.486747821,-0.780789242
560,-0.57475953,-0.4375,-0.0625,0.32475953,0.03543671,-0.12387818,-0.109375,0.13531647,-0.34980462,-0.77106369,-0.40234375,0.30446206,11.66216945,-1.27316279,-2.480320126
561,0.6205127,0.10825318,0.4375,-0.10825318,0.15737182,-0.04381012,0.015625,0.02706329,0.79001389,-0.06982674,0.58984375,-0.25033547,2.671180602,-0.404136127,-0.694615166
562,0.23325318,0.3125,0.1875,0.10825318,-0.60795258,0.203125,-0.328125,-0.51420258,0.26442803,0.60546875,0.08203125,0.20974053,6.50653768,-0.527977733,-1.495803663
563,0.27900635,-0.01674682,-0.0625,0.10825318,0.265625,-0.17718353,-0.421875,0.29769623,-0.11230972,-0.01988685,-0.16796875,0.12855065,4.924832528,-0.430231298,-1.052973499
564,-0.15400635,-0.44975953,-0.0625,0.10825318,0.27175476,0.39144623,-0.046875,-0.13531647,-0.13600754,-0.20932991,-0.12109375,0.45331017,6.122906624,-0.404967044,-1.340780139
565,0.21650635,0,-0.125,0,-0.03737976,-0.3705127,0.03125,0,0.21022629,-0.32475953,-0.1953125,0.32475953,4.065234734,-0.502598398,-0.89290982
566,-0.32475953,-0.4375,0.0625,0.10825318,-0.29381012,-0.140625,-0.265625,-0.02706329,-0.04205223,-0.44921875,0.19140625,0.16914559,8.222119093,-1.603651808,-2.748739114
567,0.34150635,-0.21650635,0.125,0,0.04575318,-0.13950318,0.03125,0.10825318,0.24943909,-0.36172867,0.21875,0.28416459,3.068739172,-0.375272315,-0.680029566
568,-0.10825318,0.0625,0.0625,0.32475953,-0.33956329,-0.01338135,-0.171875,-0.460076,-0.47046761,0.04450119,0.16796875,0.22327217,6.534524574,-0.463277394,-1.578236615
569,0.23325318,-0.3125,-0.0625,-0.10825318,0.241326,-0.49887818,-0.203125,-0.13531647,0.21923576,-0.14299881,0.27734375,-0.49390511,4.028929755,-0.772707869,-0.799548459
570,-0.5580127,0.125,0.25,0,0.38501588,-0.13950318,-0.3125,0.4330127,-0.48310288,0.0626503,0.15625,0,12.72100752,-0.419925819,-3.031644955
571,-0.26674682,0.27900635,0.0625,-0.32475953,-0.14368988,-0.21762818,0.421875,-0.24356964,-0.25900947,0.2438501,0.28515625,-0.26386712,6.372974949,-0.204253411,-1.5861159
572,0.34150635,0.25,0.125,0.64951905,-0.01674682,-0.25612976,0.21875,0.16237976,0.63026826,0.5078125,0.171875,0.73070893,4.955513071,-0.81396947,-0.899191695
573,0.29575318,0.32924682,0,0,0.31780853,-0.44056488,0.5,-0.21650635,0.5855819,0.37842049,0.140625,0.08118988,4.643141631,-0.845768274,-1.012633886
574,-0.07924682,-0.17075318,0,-0.21650635,-0.16155853,0.29881806,0,0.27063294,-0.36739281,0.27977257,0.1875,-0.58186082,5.94046588,-0.868252085,-1.290287459
575,-0.3125,-0.35825318,-0.4375,0.32475953,0.046875,-0.22682282,0.015625,0.51420258,-0.37109375,-0.28480065,-0.56640625,0.22327217,9.610412896,-1.545435211,-1.772113435
576,-0.15400635,-0.01674682,-0.1875,-0.10825318,0.40288453,0.13531647,0.171875,-0.18944306,0.18247193,-0.37144935,-0.24609375,-0.00676582,6.566841227,-0.767636146,-1.482514336
577,0.20424682,0.07924682,0,0,-0.42157441,-0.42381806,0.4375,-0.32475953,-0.2182441,0.46114281,-0.140625,0,5.561554987,-0.162486939,-1.393091478
578,0.10825318,0.0625,0.1875,-0.10825318,-0.29156647,0.30524841,-0.265625,0.51420258,0.44871285,0.23200119,0.08203125,-0.12855065,4.945487878,-0.902070211,-1.056753472
579,-0.04575318,-0.32924682,-0.375,-0.21650635,0.27594147,-0.31332123,-0.25,-0.21650635,-0.1480819,-0.23779549,-0.4453125,-0.41948105,7.420429319,-0.935449238,-1.552780727
580,-0.23325318,-0.27900635,-0.1875,-0.32475953,0.08956329,-0.38838135,0.203125,-0.18944306,-0.34270332,0.05455734,-0.01171875,-0.18267723,8.442949785,-1.70280555,-2.814979024
581,0.0625,0.01674682,0.0625,-0.54126588,-0.17800476,-0.11019623,0.015625,0.18944306,0.00850357,-0.06298576,-0.13671875,-0.68334817,4.967147538,-0.7386075,-1.213420644
582,-0.04575318,-0.04575318,0,-0.21650635,0.20282441,-0.26981171,-0.21875,-0.21650635,0.09089043,0.12520531,0.28125,-0.6630507,5.457864085,-0.671425231,-1.154638606
583,-0.0625,-0.19975953,0.0625,-0.10825318,-0.01786865,-0.07506012,0.296875,0.35182282,-0.50528839,-0.15602456,0.30859375,-0.20974053,5.106432499,-0.299857024,-1.244255073
584,-0.0625,0.10825318,0.1875,0.32475953,-0.3236377,-0.12694306,0.359375,0.08118988,-0.34750595,0.36752297,0.12890625,-0.18267723,6.107572198,-0.110807922,-1.576765314
585,0.8080127,0,0.5,0.21650635,-0.15625,-0.1875,-0.3125,-0.05412659,0.77201508,0.140625,0.40625,0.50067094,2.559575099,-0.399252386,-0.635382335
